,bookname,name
226,"[6801, 29832, 29864, 29799, 29763, 29780, 6784, 24567]",226
227,"[35014, 25920, 17707, 26612, 6545, 44011, 6535]",227
228,"[8982, 4810, 6542, 6900, 52795, 19923, 46890, 30063, 4495, 35107, 22534, 9135, 34346, 43056, 19670, 44120, 23449, 31584, 45363, 1382, 14941, 45352, 48833, 41162, 46545, 48281, 21784, 34509, 4810, 8982, 6525]",228
229,[45520],229
230,"[17168, 17167, 22600, 17654, 19425, 46202, 26136, 30800, 17638, 9076, 36328, 111, 13620, 11079, 1367, 12418, 16036, 31646, 22100, 27204, 43564, 13588, 22395, 36400, 40737, 32617, 26516, 12056]",230
231,"[27905, 8541, 8541, 41546, 43916, 8641, 10288, 51102, 17935, 16471, 15025, 51102, 47147, 40508, 44772, 15577, 25773, 17819, 48717, 19410, 36487, 16905, 46536, 26080]",231
232,"[31271, 13407, 26493, 11958, 38579, 11095, 16056, 34556, 9477, 38516]",232
233,"[5233, 36664, 35435, 49371, 5437, 24235, 27899, 27722, 34787, 48328, 23272, 36664, 35435, 5233, 49371]",233
234,"[27890, 5236, 46115, 5312, 43998, 48156, 21378, 496, 13339]",234
235,"[32929, 2657, 32661, 2665, 37919, 52229, 11207, 16632, 33870, 48859, 26520, 37473, 25717, 13669, 13671, 13669, 13669, 13669, 13669, 13671, 13672, 8980, 16417, 18006, 11107, 44213]",235
236,"[18202, 18665, 46916, 6521, 53144]",236
237,"[38890, 38893]",237
238,"[14822, 22665, 5882, 35713, 14821]",238
239,"[10121, 5939, 19853]",239
240,"[5882, 19839, 19828, 19819, 19853, 19837]",240
241,"[20167, 22665, 19839, 49791, 20167, 20168, 22665, 28470, 14934]",241
242,[2287],242
243,[35695],243
244,"[47661, 26642, 38628, 45094, 45923, 171, 31719, 39441, 19019, 45816, 42626, 50227, 46933, 26410, 18051, 11133, 39481, 39438, 42683, 42992, 39400, 46940, 21524, 7801, 9792, 33947, 25719, 34550, 15135, 21304]",244
245,[28384],245
246,"[34020, 33986, 34058]",246
247,"[46757, 48255, 21404, 24317, 46156, 40327, 40328, 36563, 25944, 28475, 24599, 33941, 16084, 44238, 37460, 33850, 16494, 26930, 503, 25939, 8029, 36738, 11166, 50842, 51063]",247
248,"[41908, 20012, 16558, 36014, 25671, 51015, 32556, 32557, 31547, 40508, 34425, 42704, 17781, 11170, 14568, 25801, 42680, 27044, 51621, 11969, 42675, 27682, 26577, 19410, 27542, 45094, 8437, 22351, 22411]",248
249,"[36262, 26788, 49344, 44617, 33918, 46066]",249
250,"[36170, 49835, 18038]",250
251,[1064],251
252,"[23601, 35945, 37517, 43930, 44531, 22986, 10665, 10665, 22611, 52815, 45081, 14270]",252
253,"[13904, 8556, 13904, 23497, 10093, 35615, 32212, 13904, 5323, 12082, 144, 39948, 30391, 41646, 3560, 5309, 1807, 3931]",253
254,"[32072, 586, 584, 589, 13902, 44427, 603]",254
255,"[2506, 2525]",255
256,"[22827, 20706, 22827, 14862, 22666, 41940, 33145]",256
257,"[23208, 50738, 20580, 24330, 3052, 22527, 27336, 2128, 12210, 28418]",257
258,"[11366, 14839, 14862, 14843]",258
259,"[9141, 52586, 46988, 44718, 44725, 18615, 43924, 36687, 20132, 16015, 45334, 40695, 43102]",259
260,"[52512, 8359, 15970, 37484, 14862, 14858, 14861, 34125]",260
261,"[41145, 41145, 37513, 40171, 52133, 46350, 50848, 46447, 27672, 35782, 31275, 48640, 51462, 25674, 52129, 27001, 48799, 27723, 17805, 16102, 48720, 33719, 36561, 18532, 19336, 2500]",261
262,"[2548, 2549, 42359, 2516, 51111]",262
263,"[18873, 15059, 18856, 13328, 29103, 45057, 40582, 4823, 38890, 38890, 41180, 36327, 36325, 38884, 38985, 4630, 38994, 11795, 45054, 31881, 51612, 31869, 15043]",263
264,"[5792, 5783, 5812, 33765, 38478, 26546, 32250, 5219, 45701, 45462, 32506, 6162, 44048, 45686, 6508, 6160, 5840, 5812, 5783, 5792]",264
265,"[52865, 28489, 52867, 52866, 52853, 41362, 39106, 39107]",265
266,"[1452, 32445, 42559, 15548, 40971, 28480, 32426, 32978, 23995, 1435, 38644, 28538, 46518, 22384, 31524, 32539, 37100, 15640, 15639, 13373, 52989, 50469, 35987]",266
267,"[22896, 22896, 24118, 24119, 24114, 30620, 24114]",267
268,"[30066, 40315, 34928, 47648, 19228, 45798, 5653]",268
269,"[25443, 25448, 45427, 25444, 25435, 8409, 8408, 25072, 7975, 25443, 25279, 37826, 25452, 25451, 52065, 47818, 41666, 33548, 8411, 8407, 35678, 25061, 8413, 12485, 37686, 37685]",269
270,"[50272, 11291, 50328, 50343, 38201, 46740, 50490, 34627, 36910, 50488, 38256, 50664, 41454, 50609, 47610]",270
271,"[2632, 6583]",271
272,"[7782, 7709, 7788, 23210, 22529, 43658, 32683, 13328, 7782, 7429, 7492]",272
273,"[23498, 37027, 18625]",273
274,"[2454, 1854, 2453, 4413, 2568, 3988, 42001, 3983, 4489, 2826, 29331, 1492, 23729, 29384, 29332, 29375, 18297, 2454, 2774, 2453, 2569, 38450, 1854, 29556, 3983, 47459, 41997]",274
275,"[32966, 24078, 45321, 32997, 32968, 16636, 11998, 11674, 8799, 50609, 50589, 43277, 36394, 36393, 43212, 8795]",275
276,"[39179, 39179, 18802, 20267, 18791, 18774, 45204, 31418, 51054, 20113, 22821, 50729, 8120, 35452, 17738, 14366, 12947, 17736, 48176, 40227, 29980, 19735, 43909, 13247, 11811, 27061, 26988, 15705, 36416, 13626, 8787, 49022, 15566, 45349, 26428, 36570, 9017, 44081, 33645, 15702, 26988, 30356, 28541]",276
277,"[8333, 18493, 23370, 42168, 17966, 33822]",277
278,"[16434, 5341, 5363, 47802, 47224, 26377, 6356, 6359, 50673, 50271, 28471, 26377, 6356, 6359, 21258, 35894, 33432, 22750, 47639, 38082, 38081, 35890, 35896, 44982, 44980]",278
279,"[14832, 42209, 14834, 20171, 14930, 16750, 42210, 41957]",279
280,"[41181, 52778, 11797, 11801]",280
281,"[41181, 4542, 4634, 24866, 37776, 12376, 48449, 30225, 48403, 22873, 52778, 47955, 22183, 41519, 7737, 7631, 49940, 49939, 49945, 11802]",281
282,"[49470, 36939, 36937, 40966, 25964, 38153, 40965, 40967]",282
283,"[13746, 13747, 43641, 13746, 43670, 53179, 40751, 7725, 7707, 7720, 7708, 7330, 7341, 30158, 42427, 7340, 7506, 43641, 13747, 43670, 13746, 13746, 7328, 7430, 6932, 42427]",283
284,"[13043, 49933, 4618, 27437, 32916, 32914]",284
285,"[37164, 15118, 50125, 23342, 51420, 31135, 31137, 15513, 31136, 24572, 23515, 46096, 40271, 11610, 19912, 9394, 27777, 92, 16587]",285
286,"[30200, 34654, 9993]",286
287,"[19353, 19352, 19344, 25049, 13771, 13771, 35686, 8089]",287
288,"[32950, 32999, 32965, 32965, 32965, 26182, 32965, 32999, 32965, 32965, 10107]",288
289,[28703],289
290,"[20463, 17108, 36822, 37308, 44338, 16840, 30977, 9302, 36823, 8528, 23909, 20440, 44338, 37308, 20463, 16840, 30977]",290
291,"[16139, 20176, 19559]",291
292,"[19147, 19148, 19149, 3980, 19184, 5020, 11507, 19171, 5017, 5018, 5019, 25059, 29355, 41370, 41369, 41369, 41370, 20129, 14518, 14521, 48998, 19147, 19150, 19149, 19148, 19147]",292
293,"[52453, 49179, 49178, 52453, 23649, 10433, 18938, 580, 580]",293
294,"[10488, 10493, 10489, 10491, 10492, 10494, 10490, 10486, 10489, 10491, 10492, 10486, 10493]",294
295,"[1420, 30309, 1454, 32436]",295
296,"[39314, 39350, 39993, 6290, 4650, 36326, 23312, 23309, 40128, 19610, 4578, 4549, 4638, 4616, 31235, 1472]",296
297,"[28588, 33926]",297
298,"[18539, 28666, 41322, 24965, 28985]",298
299,"[50969, 21918, 43520, 34860, 15288, 34860]",299
300,"[43230, 519, 20287, 27654, 35546, 9395, 12275, 48167, 48167]",300
301,"[27004, 40329, 53192, 45039]",301
302,"[29063, 29066, 29068, 4512, 13685, 51859, 29077, 29060, 867, 44121, 31504, 29088, 29075, 29073, 29086, 29052]",302
303,"[8513, 52127, 31630, 9152, 50041, 5022, 21986]",303
304,"[52453, 52453, 581, 19722, 23648]",304
305,"[45224, 38559, 43508, 43507, 38561, 25299, 38560, 44335, 44349, 25536, 44350, 9972, 43504, 44338, 44337, 25425, 43503, 2009, 2271, 471, 20065, 37944, 25349, 38560, 22964, 22943, 22945, 22940, 8413, 8415, 8416, 25061, 8406, 37946, 8418, 8417, 25487, 30019, 42620, 25033]",305
306,"[17679, 51566, 9465, 50895, 51462, 53040, 50962, 13526, 41536, 9457, 28433, 51462, 22434, 22435, 22433, 8359]",306
307,"[295, 263, 8555, 8556, 52881, 21637, 21636, 21635, 21633, 21634, 28427, 16096, 472, 50382, 50384, 11585, 8541, 8541, 256, 34857]",307
308,"[51805, 38760, 46678, 14392, 13915, 13913, 44377, 13787, 44369, 46652, 38739, 13910, 668, 44363]",308
309,"[38219, 27848, 16634, 27849, 27849, 27849, 27849, 27850]",309
310,"[31828, 23710, 29066, 29084, 29073, 29078, 29088, 29047, 29070, 29070, 29148, 34181, 34238, 28584, 31831, 31833, 31832, 31826, 31834]",310
311,"[28660, 33255, 27229, 50113, 24572]",311
312,"[11036, 9272, 311, 44083, 15211, 49181, 45165, 12137, 459, 9695, 459, 9272, 45165]",312
313,"[8468, 8467, 8466, 22272, 22548, 16421, 48032, 35209, 10051, 8000, 29041, 13637, 46607, 24581, 36262, 19307, 19308, 19305, 19303, 19301, 19310, 32251, 22272, 22548, 16421, 48032, 35209, 10051, 8000, 13637, 46607, 24581, 36262]",313
314,"[52965, 30394, 47303, 28543, 11189, 34278, 4822, 34158, 4625, 4624, 18867, 23696, 41640, 52236, 52886, 23665, 1481, 23410, 2830, 13033, 28800, 47245, 11783, 31233]",314
315,"[12695, 12696, 12699]",315
316,"[28585, 44910, 40081, 28571, 11647, 44953, 40124, 40068, 38152, 4594, 8028, 40046, 8030, 40860, 39592, 39585, 40117, 40123, 40126, 40052, 40090, 40039, 40055, 40081, 40081, 40790, 40791, 44350, 44336, 44348, 39592, 39595, 39592, 38860]",316
317,"[33155, 32955, 33151, 17258, 33155, 32955, 33151, 6951]",317
318,"[38922, 19635, 4630, 38929, 16243, 19635, 38922, 38929, 38932, 42356, 7070, 4591, 4592, 4630]",318
319,[52745],319
320,"[2364, 2886, 3060, 3035]",320
321,"[6012, 6015, 34256, 34186, 52968, 34375, 26254, 1326, 16219, 12199, 29242, 19561, 1861, 29244, 29272, 4865, 29002, 32500, 47599]",321
322,"[2612, 45917, 40789, 40788, 44347, 44335, 44349, 42769, 40791, 40788]",322
323,"[41808, 18964, 20267, 10665, 10665, 28428, 12953, 34506]",323
324,[1930],324
325,"[32505, 37600, 37706, 37705, 9929, 9928, 37707, 3605, 50430, 9937, 5708, 44238, 45462, 12110, 45912, 46424, 3606, 26571, 26572, 48538, 38827, 32524, 31797, 26562, 26572]",325
326,"[15024, 51664, 35929, 51074, 27731, 9237, 22406, 24674, 24674, 43360, 36758, 12918, 41153, 21537, 21536, 21535]",326
327,"[11493, 11494, 39628, 40600, 11500, 27233, 11483, 11496, 31266, 31257, 39590, 32317, 32049, 44909, 44929, 7576, 44951, 38597, 38635, 11966, 6538, 46054, 15903, 30505, 4849, 11426, 52987]",327
328,"[24356, 24334, 24343, 24343, 46265, 24343, 24363, 24343, 17494, 35987, 46975, 46975, 46975, 24343, 46263, 24343, 24343, 24334, 24356, 46230, 24343]",328
329,"[22642, 30416, 10924, 5567, 51243, 30364, 50932, 17215, 31020, 51246]",329
330,"[33968, 51611]",330
331,"[29235, 7343, 7349, 7350, 7411, 13254]",331
332,"[13288, 13293]",332
333,"[47286, 13257, 47330, 13256, 32553, 28360, 6911, 8901, 13514, 11794, 11788, 47302, 3428, 3423, 42395, 6212, 20143]",333
334,"[38861, 23881, 4591, 39672, 23881, 10761, 10762, 15539, 13073, 13074, 38861, 23881, 23881, 15539, 29040, 38860, 44496, 3364, 5201, 40152, 24102, 40052, 4592, 40104]",334
335,"[24114, 44652, 33750, 24157, 39815, 24177, 24179, 38823, 20297, 24175, 38833, 24147, 24175, 7972, 24141, 7981, 25147, 24124, 24177, 24179, 24175, 24124, 24175, 33750, 38823, 36578, 43156, 16452, 16446, 43502, 40767, 80]",335
336,"[16548, 45443, 38113, 50211, 36771, 32504, 24493, 30102, 28254, 37281, 30183, 28807, 41045, 46977, 19046, 8488, 9809, 17182, 27712, 12488, 48348, 43117, 32504, 27817, 38113, 45443, 37317, 48523, 14325, 18958, 41965, 37254, 8037, 16086, 27847, 14974, 16090, 16088, 44218]",336
337,"[4821, 4599, 42346, 38910, 38981, 38980, 5600, 38932, 23916, 38888, 38890, 38970, 38897, 24112, 42471]",337
338,"[31290, 48657, 8950]",338
339,"[45629, 42994, 13280, 19680, 26178, 24514, 15581, 22629, 2351, 24506, 15580, 37818, 12231, 22631, 52544, 52619, 52702, 20648, 44346, 44348, 44350, 52522, 52661, 20390, 52619, 24514, 15581, 12231, 24506, 22631, 22629, 42994, 2351, 15580, 26178, 37818, 19680]",339
340,"[51746, 22035, 40711, 37141, 37131, 45238, 21742, 34902, 16009, 31648, 34292, 34791, 53036, 31654, 17986, 10612, 45236, 41131, 50803, 21562, 19374, 18903, 18902, 17171]",340
341,"[29577, 2520, 2516, 2511, 2517, 1641, 2384, 20291, 2474, 3211, 3212]",341
342,"[13701, 7928, 460, 23443, 23442, 306, 41121, 28427, 37467, 21506, 26776, 49578, 23445]",342
343,"[8198, 8200, 8201, 8199, 24865, 19964, 19964, 19964, 19970, 19965, 25822, 6551, 25815, 25817, 41369, 25822, 24510, 26177, 24506, 24506, 4755, 4754]",343
344,"[4407, 1380, 21972]",344
345,"[15856, 36642, 36463, 36960, 53110, 20308, 21367, 37670, 37680]",345
346,"[22550, 22553, 22551, 22549, 12067, 11227, 16568, 16557, 23047, 23045, 23046, 22371, 52405, 20615, 17485, 10193, 15181, 26120, 12067, 22553, 22549, 22551, 22550, 23047, 23045, 23046, 16557, 11227, 16568, 16015]",346
347,"[34890, 33847, 36690, 35947, 23028, 16797, 17317, 46201, 50842]",347
348,"[11665, 45857, 52250, 38584, 53223, 50975, 27111, 5241, 37527, 37526, 18843, 29102, 53223, 50975, 27111, 5241, 37527, 37526, 18843, 29102, 18844, 18847, 13254, 18841]",348
349,"[9289, 10263, 9834, 770, 44629, 13358, 13046, 52313, 37625, 28274, 19376, 28091, 49635, 33322]",349
350,"[48913, 16470, 44683, 48848]",350
351,"[49230, 21952, 24436, 17826, 17824, 28929, 35636, 16914, 35481, 9575, 23058, 51212, 3887, 51230, 30487, 51204, 31480, 19311]",351
352,"[53092, 10342, 40249, 9336, 48442, 18824, 18831, 40249, 53092]",352
353,"[35833, 12748, 31294, 47658]",353
354,"[4289, 51774, 1740, 4263, 36207, 44707, 40796, 21410, 6083, 1478, 19552, 1463, 23720, 23711, 33339, 24114, 35816, 38381, 31688, 47346, 1735, 1504]",354
355,"[34213, 19607, 4545, 4967, 42311, 456, 12099, 7310, 1465, 3412, 32685, 32686, 32679, 12010, 42782, 42849, 44344, 44337, 3196, 4570, 34160, 38654, 7028, 7123]",355
356,[52495],356
357,"[8736, 35650, 26843, 52473, 42861, 31483, 28575, 41763, 4811, 40782, 24910, 12107, 35649, 24897, 24507]",357
358,"[34364, 41027]",358
359,"[42279, 1427, 20084, 31523, 7965, 23138, 28392, 32031, 34500, 13438, 3079, 3080]",359
360,"[17310, 42471, 24112, 23977, 17307, 19948, 40784, 31870, 23748, 38279, 28587, 51616, 42498, 42469, 42469, 19954, 40782, 42470, 38857, 7830, 4499, 5977, 38297, 5194, 23747, 37913, 42498, 28599, 36017]",360
361,"[52449, 47241, 32990, 29040, 47768, 35433, 40783, 32980, 32979, 40791]",361
362,"[36779, 28597, 36840]",362
363,"[51942, 51943, 34379, 16477, 44525, 30162, 49115, 49114, 49123, 6853, 30144, 14694]",363
364,"[41994, 7441, 6932, 23739, 21519, 42426, 7292, 30157, 2386, 7291, 43535, 2582, 2419, 2372, 51380, 5997, 6077, 10132, 1581, 7324, 3586, 42281, 1559, 1617, 6057, 3824, 4192, 1627, 47414, 7725, 32611, 2791, 32098, 6207, 6199, 36238, 47276, 13260, 6232, 6219, 6215, 23178, 31237, 31233, 1623, 1647, 1654, 23760, 47442, 38218]",364
365,[37233],365
366,"[40376, 8788, 35945, 25814, 25816, 43250, 43256, 43239]",366
367,"[31497, 20130, 20127, 20128, 29323, 22628, 22632, 22632, 22631]",367
368,"[50209, 18515, 36771, 50203, 8664, 48076, 28665, 17110, 314]",368
369,"[12673, 31237, 23310, 23311, 23309, 23306, 16138, 6098, 31263, 12642, 37796, 12660, 12684, 31235, 31237, 31233, 31237, 12645, 31253, 1796, 41441]",369
370,"[7556, 7611, 30821, 29453, 7540, 10840, 4920, 29444, 29506, 29474, 29455, 29501, 29479, 29454]",370
371,"[18861, 28354, 51524]",371
372,"[26395, 26405]",372
373,"[21621, 5033, 21622, 38909, 38883, 6496, 6474, 3155, 3154, 38795, 38797, 38796, 2070, 38946, 18610, 18610, 38939, 39592]",373
374,"[6083, 19637, 16256, 23672, 12083, 23690, 37913, 3897, 23691, 23747, 4454, 26263, 7898, 6177, 6178, 23716, 4489, 23672]",374
375,"[15065, 4508, 52452, 52452, 47441, 4598, 5019, 6219, 6224, 6225, 6230, 22859, 19964, 33392, 22862, 7446, 7445]",375
376,"[10378, 45222, 36866, 36864, 29940, 10378, 36946, 36945]",376
377,"[24503, 39998, 40111, 40030, 38868, 31447, 28134, 22549, 38142, 34264, 15930, 19566, 34196, 40111, 31239, 31235, 38288, 47292, 31236, 1858, 34173, 38868, 40093, 51648, 4366, 1187, 1863, 49871, 16267, 19560, 19620, 38001, 7998]",377
378,"[9140, 40632, 25752, 25754, 25755, 25753, 16776, 32985, 32984, 25757, 33820, 33819, 33821, 50335, 50335, 28730, 28731, 28729, 1389, 19550, 32746, 32704, 8459, 12059, 13633, 46347, 43983, 11038, 50439, 45077, 9484, 21399, 21344, 21344, 37421]",378
379,"[24027, 18868, 22922, 44872, 2421, 7306]",379
380,"[6885, 6883, 47368, 49570, 4612, 22182, 9463, 13665, 46880, 4814, 16438, 46887, 46886, 16476, 30070, 10548, 10043, 6885, 6883, 9131, 44884, 47590, 28776, 7389, 7729, 30982, 16070, 8528, 21509, 760, 761, 23449, 15704, 766, 7626, 8, 27807, 27277, 19425, 47531, 23667, 6884, 6454, 25732, 769, 48646, 768]",380
381,"[30996, 31089, 17861, 2745, 13455, 12074, 10604, 23365, 50350, 46556, 25940, 9384, 26704, 35530, 27477, 33625, 24923, 27536, 844, 15116, 32261, 8287, 50017, 50017, 32262, 21326, 13561, 27477, 44771, 51461, 32405, 32406, 27009, 34433, 34433]",381
382,"[47442, 31665, 52161, 52159, 52163, 52199, 52156, 52200, 28898, 44342, 33960, 34159, 47442, 43639, 28540, 41327, 10860, 3482, 23760, 7887, 7991, 7885, 32095, 29105, 3144, 7825, 41993, 38053, 34161, 34162, 40465, 11302, 52172, 7904, 48807, 46008, 40873, 619, 41364, 23754]",382
383,"[32138, 30314, 35193, 35248, 35184, 29574, 35366, 35366, 35214, 35368, 35211, 35259, 22610, 35251, 28507, 35214]",383
384,"[46954, 44425, 48393, 32217, 48389, 595, 48398, 22540, 48397, 14429, 47925, 44348, 44341, 44350, 46648, 45323, 43149, 19460, 30504, 20426, 50170, 40814, 40815, 19257, 46763, 19248, 8880, 32003, 9039, 18563, 41419, 9996]",384
385,"[52954, 41782, 46826]",385
386,"[51563, 50286, 33388, 42726, 3585, 42725, 33369, 4848, 25797, 2776, 15084, 23994, 30128, 33429, 50300, 15548, 5018, 32433, 32434, 32432, 47633, 33427, 43339, 40254, 52755, 1393, 33391, 4905]",386
387,"[38740, 46657, 46652, 38739, 25872, 26870, 10295, 14234, 16429, 6191]",387
388,"[28362, 29367, 13524, 36327, 29056, 38000, 29094, 38000, 37803, 40792, 7165, 7400, 7415, 6249, 6200, 1493, 1498, 1499, 43781, 7732]",388
389,"[8504, 3321, 44343, 20651, 52477, 37368]",389
390,"[36768, 36764, 36766, 3582, 3581]",390
391,"[797, 37822, 13671, 4799, 805, 6378, 6323, 37822, 797, 13671, 33402]",391
392,"[6517, 30472, 30473, 30471, 30469]",392
393,"[24500, 26878, 9366, 1950, 3985, 26941, 18337, 18338, 37676, 1950]",393
394,"[38372, 3895]",394
395,"[39772, 52761, 29376, 29379, 29381, 1409, 29382, 24873, 36771, 36776, 50218, 36773]",395
396,"[40053, 9391, 51100, 19993, 46828, 31635, 27856, 41422, 8528, 31667, 44892, 28589, 52986, 13674, 4594, 49382, 31866, 36484, 16881, 10425, 9783, 34235, 29138, 29200, 29255, 29256, 16186, 23736, 44890, 51638]",396
397,"[39519, 40081, 39680, 33264, 9284, 22070, 11529, 32446, 1423, 1452, 3325, 26748, 45199, 24926, 23826, 11562]",397
398,"[37485, 35811, 8334, 31418, 48094, 45325, 21872, 26010, 19379, 9152, 22406, 33658, 37507, 35941, 52336, 35486, 13645, 48871, 46166, 50594, 26014, 26014, 26014, 48870, 31557, 8964, 15953, 41346, 26014, 26014, 37113]",398
399,"[19785, 26019, 25825, 38381, 33886, 16282, 32987, 29132, 32664, 48023, 48022]",399
400,[38616],400
401,"[25413, 33620, 16679, 21378, 15141, 15133, 50897, 21422, 12603, 24482, 27855, 51864, 51567, 27634, 19493, 13845, 13850, 13851, 13848, 13849, 13847, 19501, 19496, 19497, 13843, 13848, 19502, 541, 540, 13846, 13844, 25353, 542, 19491]",401
402,"[40165, 22790, 40162, 40167, 40163, 25986, 40160, 22790, 40163, 40164, 40159, 40157, 44866, 48771, 36061, 16872, 34802, 34801, 34837, 34838, 34838, 52428, 31209, 31208, 39069, 39063, 39063]",402
403,"[37658, 44864, 35101, 35795, 35102, 39059, 39060, 24900, 34800, 43321, 13791, 24942, 16749, 6560, 16748, 34836, 34801, 36374, 37680, 30301, 16749, 35100, 37681, 37682, 37735, 37738]",403
404,"[249, 4290, 29604, 34418, 10056, 47548, 9464, 9329, 17136, 19277, 52249, 21606, 17129, 48580, 23362, 17136, 15898, 28190, 23177, 14724, 48000, 43029, 15018, 47951, 29604, 46503, 37491, 8770, 24212, 19245, 19246, 19251, 19262, 19263, 19258, 19259, 19260, 19261, 19247, 19253, 19256, 28975, 16975, 38207, 42331, 4000, 1877, 4202, 4120, 16010]",404
405,"[5112, 5110, 43274, 31285, 8419, 8088, 5109, 35816, 35816, 35816, 35820, 35824, 35826, 8420, 35687, 13771, 40261, 24593, 35686, 640]",405
406,"[581, 13852]",406
407,"[42783, 17993, 41331, 42480, 9642, 34720, 15533]",407
408,"[8905, 15049, 28341, 50241]",408
409,"[16247, 7160, 51367, 26197, 16204, 1327, 16282, 13034, 40024, 40054, 40030, 39315, 6008, 6002]",409
410,"[51757, 48272, 8202, 25415, 26541]",410
411,"[13853, 35680, 4040, 4260, 35681]",411
412,"[19562, 26291, 19636, 42051, 14899, 14893, 14888, 52478, 52406]",412
413,"[19576, 19631, 1482, 3589, 6183, 6494, 6484, 3121, 3351, 20254, 40505, 24473, 21395]",413
414,"[36990, 9945, 44676, 49999, 21433, 23214, 10531, 10302, 20028, 36455, 36453, 14804, 26030, 8964, 28252, 28251, 19604, 28250, 28253, 9560, 35065, 15935, 10319]",414
415,"[31761, 24994, 45194, 9719, 10186, 33914, 10444, 10445, 44177, 44356, 18894, 18885, 18901, 18883, 18883, 18883, 18884, 9628]",415
416,"[43582, 28810, 48217, 21998, 31178, 27486, 52253, 18994]",416
417,"[36767, 31695, 20412, 39068, 19449, 18508, 36638, 38926, 36640, 51065, 51064, 46748, 35750, 36617, 19415, 19414]",417
418,"[24900, 19748]",418
419,"[18486, 10188, 37718, 10540, 10187, 11085, 47949, 41918, 10189, 11086, 37570, 17322, 41827, 41826, 22963, 22939, 8738, 12708, 25207, 34336, 9109, 8674, 51849, 13597, 23587, 24984, 45306, 9771, 19276, 17588, 25527, 7897, 28187, 25485, 22454, 28345, 46296, 35030, 37713, 44058]",419
420,"[11509, 40766, 34282, 47939, 47964, 34797, 15455, 11509]",420
421,"[229, 228, 15015, 50373, 23151, 9541, 314, 46725, 23447, 275, 276, 16646, 9442, 242, 239, 243, 243, 41426, 41698, 10288, 8143, 35721, 252]",421
422,"[22074, 21405, 53102, 8124, 46028, 22263, 17629, 38618, 36375, 52844, 50610, 11597, 48581, 48126, 18956, 13578, 25990]",422
